Created date (UTC),Amount,Amount Refunded,Description,Statement Descriptor,Status,Seller Message,Taxes On Fee,Card ID,Customer ID,Shipping Address City,Shipping Address State,Invoice ID
2024-10-06 00:11:16,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6i45HsrWBJzFX2D1DHjMdc,cus_QyfOJ3Am3tm7bF,São Paulo,SP,in_1Q6i47HsrWBJzFX2UmKwD0xr
2024-10-05 22:52:22,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6gpkHsrWBJzFX2emj8hugi,cus_Qye8o6uzy0dEuL,Duque de Caxias,RJ,in_1Q6gplHsrWBJzFX2ngNGHyXj
2024-10-05 21:50:13,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6frbHsrWBJzFX2a1oTxzYb,cus_Qyd7xFVu1TjIio,Salto,SP,in_1Q6frcHsrWBJzFX20WlWwTjg
2024-10-05 21:18:53,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6fNHHsrWBJzFX2QtWAvgct,cus_QyccopbCoHfS8x,Pres. Prudente,SP,in_1Q6fNIHsrWBJzFX2PTsvrTme
2024-10-05 21:03:27,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POQ1nHsrWBJzFX29AVV2Icp,cus_QEtpDBCK7KgEM1,São Paulo,SP,in_1Q6eC7HsrWBJzFX2RQY9kRUx
2024-10-05 20:28:53,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6eaXHsrWBJzFX2m9F5JgLG,cus_Qybo3AGkrhZm8F,Vitória,ES,in_1Q6eaeHsrWBJzFX29LZ1Z2oI
2024-10-05 20:10:13,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POPBkHsrWBJzFX2MQ8VouFN,cus_QEsx1cArG0VGID,SÃo Paulo,SP,in_1Q6dLkHsrWBJzFX2jy0Rik7i
2024-10-05 19:19:01,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6dVGHsrWBJzFX2N9fJ2bl7,cus_Qyagy0bCv7YMJV,São Bernardo do Campo,SP,in_1Q6dV5HsrWBJzFX2RQAYztp2
2024-10-05 19:09:14,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6dLnHsrWBJzFX2BZkK26cf,cus_QyaWq9iC4eGwXY,Mendes,RJ,in_1Q6dLoHsrWBJzFX2hJQsTURX
2024-10-05 18:31:26,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6clDHsrWBJzFX2vHZC8rF7,cus_QyZvbZ0MgW0xqT,Uberaba,MG,in_1Q6clFHsrWBJzFX2FFZwloJ9
2024-10-05 17:55:33,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6cCVHsrWBJzFX2X0GRp0si,cus_QyZK8E4nWX9tNS,Barretos,SP,in_1Q6cCDHsrWBJzFX20ObUUYX1
2024-10-05 17:27:34,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6blQHsrWBJzFX2ac6UzPY4,cus_QyYt5FG2fGMWi0,Belo Horizonte,MG,in_1Q6blRHsrWBJzFX2QpeG8SDx
2024-10-05 17:26:18,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6bkCHsrWBJzFX2S5Eqr7Wb,cus_QyYrT8v8JYLbCD,Americana,SP,in_1Q6bkDHsrWBJzFX2CnAMysBM
2024-10-05 17:20:48,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6berHsrWBJzFX2bADKgUZW,cus_QyYmvrhrWIvcs6,Rio de Janeiro,RJ,in_1Q6betHsrWBJzFX2xgyP4knx
2024-10-05 17:01:10,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6bLsHsrWBJzFX2a4tdSoyT,cus_QyYSGwrDA5txON,São Paulo,SP,in_1Q6bLtHsrWBJzFX2vVzo3NwN
2024-10-05 16:58:24,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6bJAHsrWBJzFX24mXEt7Wt,cus_QyYQkLDbZPjAqD,Rio de Janeiro,RJ,in_1Q6bJDHsrWBJzFX2LYPGc8mb
2024-10-05 16:42:05,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6b3PHsrWBJzFX25CgpDoCI,cus_QyY9HzUwBeWO57,Sao paulo,SP,in_1Q6b3QHsrWBJzFX2CsZJSUTF
2024-10-05 16:13:45,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6abxHsrWBJzFX2ffKlqBLL,cus_QyXhRublnNyeZg,São Paulo,SP,in_1Q6ac0HsrWBJzFX22F5zc9Tm
2024-10-05 15:59:51,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6aOWHsrWBJzFX2egAAkdux,cus_QyXT8FMmkHzOQz,Teófilo Otoni,MG,in_1Q6aOXHsrWBJzFX2cc4LMKFI
2024-10-05 15:22:49,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6ZohHsrWBJzFX2h21Or3wL,cus_QyWsfzxEIEVzuq,Rio das Ostras,RJ,in_1Q6ZoiHsrWBJzFX2N7jkC1WE
2024-10-05 14:51:41,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6ZKZHsrWBJzFX2p2Dysqa5,cus_QyWNjkCw0k2Exu,Uberlândia,MG,in_1Q6ZKaHsrWBJzFX2sgxj98HX
2024-10-05 14:37:08,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6Z6VHsrWBJzFX2b52UiYwW,cus_QyW7KCxklRFhaJ,Votuporanga,SP,in_1Q6Z5FHsrWBJzFX2xHIo2JwN
2024-10-05 14:07:40,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6YdxHsrWBJzFX2TxHv8OBx,cus_QyVfn9m7iVhVNs,Divinópolis,MG,in_1Q6YdzHsrWBJzFX2VZa7FZBs
2024-10-05 14:06:31,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6YcrHsrWBJzFX2QLcdqugO,cus_QyVe0j0aNzFBEM,Belo Horizonte,MG,in_1Q6YcsHsrWBJzFX22tpmE4jY
2024-10-05 13:45:28,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6YIVHsrWBJzFX2ohIHJptk,cus_QyVHy970ENGmzW,Sorocaba,SP,in_1Q6YGZHsrWBJzFX24TnxDPiH
2024-10-05 13:11:40,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6XlkHsrWBJzFX2PHVwKbaT,cus_QyUlc3n6Q7Sqkj,Belo Horizonte,MG,in_1Q6XlnHsrWBJzFX2t85UINEj
2024-10-05 12:30:31,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6X7wHsrWBJzFX2YAP1BkKB,cus_QyU6q9ccN3xW2K,São Paulo,SP,in_1Q6X7xHsrWBJzFX2aeBkllQL
2024-10-05 12:07:00,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6WlCHsrWBJzFX2PnLSoOdR,cus_QyTiIfEMUE7Y07,Rio de Janeiro,RJ,in_1Q6WlDHsrWBJzFX2iaS1CYtZ
2024-10-05 12:05:12,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6WjSHsrWBJzFX2oRKp9mlv,cus_QyTgxw5Ux5SRlP,Uberaba,MG,in_1Q6WjTHsrWBJzFX2Tc8V62JT
2024-10-05 10:46:06,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6VUuHsrWBJzFX2Hs1VF8Uk,cus_QySPFgqJrdryGI,Rio de Janeiro,RJ,in_1Q6VUvHsrWBJzFX2QjzO6jsC
2024-10-05 09:14:10,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6U3wHsrWBJzFX2EH1cQiHR,cus_QyQvcSWQy6biXT,Rio de Janeiro,RJ,in_1Q6U3xHsrWBJzFX2yrxnvUcn
2024-10-05 09:04:58,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POEoqHsrWBJzFX2FoS3Oy76,cus_QEiFK0zr8c5WNZ,VitÓria,ES,in_1Q6SykHsrWBJzFX2diAnaOmF
2024-10-05 04:10:32,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PknTiHsrWBJzFX2fHFs8yam,cus_QEdVo4U68tcf3a,São Paulo,SP,in_1Q6ONsHsrWBJzFX22SgfbmQv
2024-10-05 03:58:36,24.5,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6P8YHsrWBJzFX2MJVVke8s,cus_QVsMBfEhklAxYA,Duque de Caxias,RJ,in_1Q1K9nHsrWBJzFX2aVGDq8cI
2024-10-05 03:19:14,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkXZnHsrWBJzFX2MFXdDF2J,cus_QEcf7gb2hpXvH4,Jundiaí,SP,in_1Q6NZfHsrWBJzFX2dgw4V5Ef
2024-10-05 03:07:13,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6OKoHsrWBJzFX2WgwE8hrk,cus_QyL0PwBkXmu78y,Vila Velha,ES,in_1Q6OKqHsrWBJzFX2e97XMhVU
2024-10-05 02:27:41,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6NiYHsrWBJzFX2D4UbHSFf,cus_QyKNrY8aDj1iHb,São Paulo,SP,in_1Q6NiZHsrWBJzFX2tphRCfgs
2024-10-05 02:16:12,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6NXQHsrWBJzFX2hpzx18xk,cus_QyKBrwtsyw4V7B,Aracruz,ES,in_1Q6NXTHsrWBJzFX2EJwC1Ul4
2024-10-05 02:09:52,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6NRIHsrWBJzFX21iIhw7x9,cus_QyK5PjSOHNu3ZI,Jundiaí,SP,in_1Q6NRLHsrWBJzFX23XHA7ckT
2024-10-05 01:59:33,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6NHIHsrWBJzFX2JrjLvNDN,cus_QyJvGYT7LUDnsj,Rio de Janeiro,RJ,in_1Q6NHMHsrWBJzFX2rLxNXyte
2024-10-05 01:51:58,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6NA0HsrWBJzFX2NLrjDcoy,cus_QyJnPjcDvcPANL,Cotia,SP,in_1Q6NA1HsrWBJzFX2VvEm6GAA
2024-10-05 01:28:33,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6Mn2HsrWBJzFX2cDuo2cmC,cus_QyJPTyZ94JdVCb,Vila Velha,ES,in_1Q6Mn5HsrWBJzFX2P3NGdPxF
2024-10-05 01:12:54,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PO7NuHsrWBJzFX2dPPGU6qd,cus_QEaZBQ5lDTsNZw,São Paulo,SP,in_1Q6LaJHsrWBJzFX2WsnFOo9O
2024-10-05 01:02:14,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6MNpHsrWBJzFX2TSGAagsr,cus_QyIzpLTNTWio9O,Uberaba,MG,in_1Q6MNsHsrWBJzFX2TqGt8rr4
2024-10-05 00:36:27,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6LyuHsrWBJzFX2hwVXfd8K,cus_QyIagZj546jP7b,Osasco,SP,in_1Q6LywHsrWBJzFX2VU7Bxmgq
2024-10-05 00:07:13,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6LWcHsrWBJzFX2niy1PMKD,cus_QyI655wyRPCoYy,Angra dos Reis,RJ,in_1Q6LWdHsrWBJzFX2ZxdsYPVL
2024-10-05 00:07:07,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6LWWHsrWBJzFX2LB2zz5KK,cus_QyI69GaA7JG2r6,São Paulo,SP,in_1Q6LWYHsrWBJzFX2bRT3ZXks
2024-10-05 00:01:12,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6LQnHsrWBJzFX2sfEE6jui,cus_QyI0WyOYnv2AJ4,Rio de Janeiro,RJ,in_1Q6LQpHsrWBJzFX2ASBx05CF
2024-10-04 23:58:11,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6LNsHsrWBJzFX2QH1zMqQX,cus_QyHxWKFscDjbvz,Itabira,MG,in_1Q6LNuHsrWBJzFX2p5OqOEQp
2024-10-04 23:48:19,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PO67ZHsrWBJzFX2T84CVSZ4,cus_QEZGgD1cxrGeCj,Barueri,SP,in_1Q6KHAHsrWBJzFX2lrVO0RnQ
2024-10-04 23:33:48,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6L0IHsrWBJzFX2rn5zehMk,cus_QyHZ4UpcE8fbAD,Rio De Janeiro,RJ,in_1Q6L0JHsrWBJzFX26V5kEq7m
2024-10-04 23:24:17,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6Kr4HsrWBJzFX2aSnSvgz4,cus_QyHP0TemNxZUfk,Campos Dos Goytacazes,RJ,in_1Q6Kr5HsrWBJzFX2TsITzbC1
2024-10-04 23:16:52,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6KjuHsrWBJzFX2PjA9HVPz,cus_QyHIPvbnOhFu2M,Magé,RJ,in_1Q6KjvHsrWBJzFX2SRxe5lGi
2024-10-04 22:07:51,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6Jf6HsrWBJzFX2hYLGG1JB,cus_QyGBugvqLPVmGp,Bom Jesus do Itabapoana,RJ,in_1Q6Jf8HsrWBJzFX2qikyHLgy
2024-10-04 22:05:25,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6JcjHsrWBJzFX2pbd0FHtU,cus_QyG92fxBsuIJE6,São Paulo,SP,in_1Q6JclHsrWBJzFX2t3QLO96V
2024-10-04 21:38:17,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6JCUHsrWBJzFX21nsGBPG0,cus_QyFhhtKkHRoI6p,SÃo Paulo,SP,in_1Q6JCWHsrWBJzFX2zjWyiaTM
2024-10-04 20:49:40,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6IRRHsrWBJzFX2wLNVEPyx,cus_QyEvDFeTZECvk9,Rio de Janeiro,RJ,in_1Q6IRTHsrWBJzFX24vkmQi69
2024-10-04 20:31:29,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6I9sHsrWBJzFX2crVYPIxm,cus_QyEcl9GlrLa79g,Indaiatuba,SP,in_1Q6I9DHsrWBJzFX2feJhShnN
2024-10-04 20:29:35,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6I81HsrWBJzFX22HtHaYa8,cus_QyEb9qR591MBYI,Itaguaí,RJ,in_1Q6I82HsrWBJzFX2OMtfYbe4
2024-10-04 20:13:39,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6HsUHsrWBJzFX2e7m0BI1w,cus_QyEDVqNwL4KH0c,Itapetininga,SP,in_1Q6Hl5HsrWBJzFX2ikWwtx0e
2024-10-04 20:04:49,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6Hk4HsrWBJzFX2apXaidwy,cus_QyECwk9fSF1Swd,São Paulo,SP,in_1Q6HjpHsrWBJzFX2vqWG9nzP
2024-10-04 19:50:26,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6HW7HsrWBJzFX2IrYVevBe,cus_QyDyNN6PQ48saY,Belo Horizonte,MG,in_1Q6HW9HsrWBJzFX2tCzca4oV
2024-10-04 19:18:32,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6H1DHsrWBJzFX2ZNbDP2Nv,cus_QyDSaJ6dtqtq12,Araraquara,SP,in_1Q6H1HHsrWBJzFX2fv69OhLi
2024-10-04 18:36:59,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6GN2HsrWBJzFX2s6jKZrF0,cus_QyCmB4bCIqDFvu,Rio de Janeiro,RJ,in_1Q6GN4HsrWBJzFX2k3xz89VR
2024-10-04 18:16:18,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6G32HsrWBJzFX26oo8KJ66,cus_QyCRveWfIG9oKO,Águas de Lindóia,SP,in_1Q6G33HsrWBJzFX2TKTJKss9
2024-10-04 18:05:27,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6FsWHsrWBJzFX25MpVZ4e2,cus_QyCHnmX245VYBh,Engenheiro Coelho,SP,in_1Q6FsYHsrWBJzFX27udf5bJH
2024-10-04 17:50:07,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6FdiHsrWBJzFX2s5FOGRBH,cus_QyBzeDsO15JOHP,Niterói,RJ,in_1Q6FbyHsrWBJzFX2dxxkmKFN
2024-10-04 17:13:47,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6F4VHsrWBJzFX2EtBtbvkJ,cus_QyBRJ9ZIqJOGX8,Rio de Janeiro,RJ,in_1Q6F4YHsrWBJzFX2vg1Px6bp
2024-10-04 17:09:32,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6F09HsrWBJzFX2EasWRXXF,cus_QyBNJcjd1Y30AJ,São Paulo,SP,in_1Q6F0HHsrWBJzFX29sVxwB8A
2024-10-04 16:57:48,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6Ep3HsrWBJzFX2YObGKre9,cus_QyBBmBPA1nSU81,Betim,MG,in_1Q6Ep5HsrWBJzFX2vnvPIYvY
2024-10-04 16:32:30,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6EQZHsrWBJzFX2mm2J8srl,cus_QyAm8tE3JM5rIG,São Paulo,SP,in_1Q6EQbHsrWBJzFX2wwRp9aZD
2024-10-04 15:48:10,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6DjgHsrWBJzFX2fZeblvY0,cus_QyA2o2cqFxIQzl,Jaboticabal,SP,in_1Q6DiTHsrWBJzFX2slHQfHGK
2024-10-04 15:37:47,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6DZdHsrWBJzFX2WdlYS5NM,cus_Qy9ti8HRmrXh3N,Belo Horizonte,MG,in_1Q6DZeHsrWBJzFX200uHyz4h
2024-10-04 15:28:17,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6DQRHsrWBJzFX2Vm9kvtG0,cus_Qy9jI6BVWgDmSt,Cubatão,SP,in_1Q6DQSHsrWBJzFX2zAJy21ET
2024-10-04 15:18:01,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6DGVHsrWBJzFX2orlefTIS,cus_Qy9ZT4LGpN07Uf,Luz,MG,in_1Q6DGWHsrWBJzFX2Rg0Hgy4k
2024-10-04 15:15:39,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6DECHsrWBJzFX2ofqIJExW,cus_Qy9XLRppMvjysv,Patrocínio,MG,in_1Q6DEDHsrWBJzFX2qmgvRnmf
2024-10-04 15:13:27,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6DC3HsrWBJzFX25SRnLUuV,cus_Qy9VmZPyVVjVaN,Piracicaba,SP,in_1Q6DC6HsrWBJzFX2g5VnlVLp
2024-10-04 14:56:46,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6CvvHsrWBJzFX2uCIhv2FF,cus_Qy9EnZAUl1CILN,Suzano,SP,in_1Q6CvxHsrWBJzFX2aPKTmIJu
2024-10-04 14:54:37,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6CtqHsrWBJzFX2d56YnTEi,cus_Qy9CnLn9nbC8uu,Niterói,RJ,in_1Q6CtrHsrWBJzFX2UmuLzD7x
2024-10-04 14:51:25,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PNxgIHsrWBJzFX2Lc2Yllsp,cus_QEQX8kOTw0ealw,São Paulo,SP,in_1Q6BpiHsrWBJzFX28WGUhXh8
2024-10-04 14:49:26,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6ConHsrWBJzFX2ABfpJBKP,cus_Qy973ZAQU7hiMt,São Paulo,SP,in_1Q6CorHsrWBJzFX25MjqICES
2024-10-04 14:28:56,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6CUwHsrWBJzFX2KfLYHNjM,cus_Qy8mvAX7Nrrdfx,Gov. Valadares,MG,in_1Q6CV0HsrWBJzFX2h9Q0HIoT
2024-10-04 14:16:45,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6CJCHsrWBJzFX2eAJrJD1O,cus_Qy8aEfFixoSJm2,Santo André,SP,in_1Q6CJDHsrWBJzFX27SNAyjA8
2024-10-04 14:08:30,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6CBDHsrWBJzFX2OVCSCCEi,cus_Qy8Snaj7tyzEou,Espírito Santo do Pinhal,SP,in_1Q6CBEHsrWBJzFX264tNSo1i
2024-10-04 12:53:41,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6B0mHsrWBJzFX2HPtfkVnA,cus_Qy7FrnnxBLwPHA,Rio de Janeiro,RJ,in_1Q6B0qHsrWBJzFX2VBUVUJEv
2024-10-04 12:31:31,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6AfNHsrWBJzFX2vFUuHKrw,cus_Qy6t7WaMLB1Xsn,São Paulo,SP,in_1Q6AfOHsrWBJzFX259hOvMVc
2024-10-04 12:30:04,29.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6AdxHsrWBJzFX2wLzGNvl2,cus_Qy6r2TF50RSEKh,Guarulhos,SP,in_1Q6AdzHsrWBJzFX2DL1aGliW
2024-10-04 12:24:29,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6AYXHsrWBJzFX2Tc409VyE,cus_Qy6mrrfrHkU9s4,Limeira,SP,in_1Q6AYaHsrWBJzFX20mfsoWbC
2024-10-04 12:20:53,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6AV4HsrWBJzFX27yCgWTWe,cus_Qy6iTBNvZAi2Q4,Pinhalzinho,SP,in_1Q6AV6HsrWBJzFX2lH3WwMUC
2024-10-04 12:04:07,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q6AErHsrWBJzFX2C68j9rD7,cus_Qy6REbJpv7iuew,NITERÓI,RJ,in_1Q6AEsHsrWBJzFX20pAcJm0f
2024-10-04 11:39:39,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q69rAHsrWBJzFX2CpsL1jex,cus_Qy63fL91xjah18,Divinópolis,MG,in_1Q69rCHsrWBJzFX2aPNOYD5S
2024-10-04 10:24:32,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q68gUHsrWBJzFX2Raoeboz3,cus_Qy4qPHTYtK9fbM,Vila Velha,ES,in_1Q68gVHsrWBJzFX2bLW9LUAI
2024-10-04 07:06:33,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q65atHsrWBJzFX2KWDGHlwF,cus_Qy1esxLqvyQHzT,Montes Claros,MG,in_1Q65auHsrWBJzFX2sUGHVGgn
2024-10-04 04:03:35,40.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q62joHsrWBJzFX21nHlLKaL,cus_QxyhK0WGH3gJl5,São Paulo,SP,in_1Q62jqHsrWBJzFX2yHgGgtH9
2024-10-04 03:53:09,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q62ZiHsrWBJzFX2So9C4ScH,cus_QxyWCIew5a4YrO,Santos,SP,in_1Q62ZkHsrWBJzFX209qzLBO2
2024-10-04 02:32:33,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q61JhHsrWBJzFX2OJpIKwQc,cus_QxxEOUawlI8NBt,Santos,SP,in_1Q61JkHsrWBJzFX2bR14u1zX
2024-10-04 01:42:00,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q60WmHsrWBJzFX2q0TbNbXK,cus_QxwP8RK30iu3yB,Marília,SP,in_1Q60WpHsrWBJzFX2RrefEmDp
2024-10-04 01:24:06,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q60FVHsrWBJzFX2ysRjihlG,cus_Qxw7VCbJe7rLp7,Paraisópolis,MG,in_1Q60EsHsrWBJzFX2njtRKsRx
2024-10-03 23:27:37,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q5yQlHsrWBJzFX2f2phtveP,cus_QxuF6Fq1o418Md,São Paulo,SP,in_1Q5yQmHsrWBJzFX2wYTLhDcN
2024-10-03 23:24:04,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q5yNKHsrWBJzFX26Hd97WKG,cus_QxuBWn8M2WskhE,Belo Horizonte,MG,in_1Q5yNLHsrWBJzFX2Wx4eGlmo
